201
0;0;0;7;2;6;8;0;0;5;0;0;17;0;0;9;2;2;6;17;15;0;0;0;0;0;0;0;0;19;4;18;14;4;0;16;0;6;4;5;0;13;13;0;16;15;3;13;0;17;8;13;3;0;0;5;15;3;0;0;8;0;0;0;0;0;17;6;0;12;0;18;16;16;0;0;0;3;0;7;0;0;0;0;19;0;5;14;0;0;0;14;0;10;12;7;12;4;15;0;10;0;0;0;9;0;0;4;18;0;13;0;0;0;0;13;0;0;0;0;0;0;0;2;0;0;0;0;0;4;0;12;0;0;13;0;2;12;12;0;11;16;8;0;15;0;11;2;2;0;0;0;4;0;0;0;0;0;0;0;10;6;0;0;0;2;10;11;0;0;13;0;0;13;2;15;0;5;0;0;0;7;0;0;0;6;1;0;18;0;0;0;0;5;11;19;0;0;1;3;0
0;2;0;0;0;18;13;9;0;0;17;0;0;0;0;5;9;1;0;0;0;0;7;0;0;0;17;0;16;0;0;0;0;0;14;0;0;1;0;0;0;13;0;0;0;6;0;0;0;0;0;0;0;0;0;18;10;19;0;0;0;4;0;2;0;16;0;6;16;0;13;0;0;4;1;0;0;0;17;14;0;0;13;0;10;7;6;1;12;5;0;0;11;8;0;0;0;0;0;0;5;0;1;12;10;8;0;16;0;7;1;0;0;0;0;11;0;10;6;0;0;0;0;0;11;10;0;0;0;2;0;0;0;0;8;4;0;8;18;0;0;14;0;1;0;0;0;11;7;0;9;0;3;0;0;0;0;0;2;0;0;16;0;0;12;0;0;0;18;0;0;5;0;0;0;8;16;7;19;3;16;19;11;0;0;13;0;5;2;19;3;0;6;7;4;0;0;14;2;14;0
0;0;17;0;0;17;12;2;14;0;0;0;10;9;5;0;0;0;0;0;2;0;2;0;8;0;0;0;0;4;0;0;0;8;0;14;0;0;0;7;0;18;10;6;3;0;14;1;0;9;12;1;9;0;6;8;11;0;0;8;13;0;11;9;0;0;3;2;0;0;0;0;0;10;0;1;0;3;0;15;0;2;0;0;0;0;3;0;15;0;0;0;16;0;5;14;0;9;0;0;0;0;0;2;0;0;0;11;17;0;0;8;19;10;0;1;0;0;1;0;7;0;0;15;13;8;7;10;0;0;16;1;0;16;16;0;4;13;0;3;0;0;0;0;0;19;5;19;0;0;16;1;0;11;5;0;0;0;0;0;0;0;6;0;18;7;0;5;0;0;0;0;0;0;10;17;13;18;0;0;0;0;13;0;0;0;0;18;0;0;0;0;7;0;0;0;11;0;0;0;7
18;0;13;0;0;0;0;7;0;0;12;0;19;2;9;0;0;0;2;19;0;0;12;0;0;0;8;0;0;16;0;0;0;0;0;0;0;18;0;0;0;0;12;2;0;5;10;0;0;0;14;8;9;0;0;0;18;1;0;0;0;19;0;6;5;0;8;6;12;0;0;0;13;14;0;0;0;0;0;15;2;8;5;0;0;0;3;0;0;0;0;1;15;0;0;0;19;0;0;0;0;0;0;14;0;0;3;2;18;2;0;0;0;10;0;0;4;14;0;2;0;0;4;0;1;0;0;0;9;12;0;0;0;0;0;0;0;0;1;18;13;7;0;0;0;10;0;0;0;18;0;19;0;15;17;6;0;0;0;0;9;0;0;15;18;0;3;0;0;7;0;0;6;0;14;0;17;2;2;0;0;0;0;0;0;0;0;5;7;0;16;0;0;0;0;0;10;18;0;0;0
3;0;8;9;9;0;2;5;13;15;5;0;7;2;1;0;0;0;16;0;0;0;0;2;11;0;5;0;8;0;0;0;0;0;5;0;0;14;0;7;7;19;0;17;2;0;13;0;13;0;0;0;0;17;0;0;18;0;19;0;12;18;0;0;0;1;0;0;0;18;10;12;0;4;0;7;0;0;0;1;15;0;0;13;4;0;19;0;0;0;0;18;8;11;3;0;0;0;0;0;19;0;0;0;18;9;0;6;0;10;16;0;7;17;4;0;0;8;4;0;0;0;15;18;0;17;0;0;0;0;0;0;11;0;17;0;0;13;16;0;2;10;0;15;0;0;0;6;11;0;0;0;0;0;0;0;0;18;0;15;7;0;0;0;0;12;15;8;6;5;0;0;0;0;0;10;1;4;0;0;4;0;0;0;0;11;18;19;5;0;13;17;0;0;0;0;7;0;0;0;0
0;0;15;0;0;7;0;0;0;0;17;4;6;6;0;0;2;16;0;0;0;0;0;0;0;0;17;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;7;0;1;17;1;10;5;4;0;13;0;0;0;0;5;14;4;0;0;0;16;10;0;0;11;13;0;13;0;0;2;2;0;0;0;10;0;0;0;0;0;0;18;0;4;18;3;0;0;8;0;0;0;0;0;0;0;4;4;8;0;0;4;0;0;1;0;18;0;13;7;0;0;0;0;0;8;17;0;0;0;4;0;2;0;11;0;0;3;0;8;18;0;0;0;0;8;15;0;1;0;10;0;0;13;16;13;0;14;12;15;0;11;0;11;0;18;0;0;0;19;4;0;0;0;0;2;0;6;0;8;7;0;0;8;0;0;9;17;0;0;3;8;18;10;5;8;4;0;4;1;10;0;18;0;9
0;0;3;0;10;0;15;8;14;4;0;0;0;17;0;0;19;0;0;0;0;0;0;0;3;0;10;0;15;0;0;3;2;0;0;0;4;7;0;0;0;12;0;0;13;0;10;0;0;8;0;0;11;0;19;0;0;8;19;0;15;13;9;0;3;0;0;19;13;0;0;6;1;0;5;1;14;0;10;2;5;13;0;3;1;0;8;0;0;16;19;0;19;0;0;0;0;0;14;0;0;0;0;10;4;6;1;0;0;0;0;0;14;8;7;0;0;18;0;0;0;16;0;0;0;13;0;0;5;9;0;8;10;0;0;14;0;0;0;0;0;0;0;7;0;6;2;0;0;0;0;14;19;13;8;0;0;0;7;11;6;17;19;0;0;0;18;0;12;13;0;0;15;12;0;1;0;0;18;0;0;0;0;11;0;0;0;5;2;9;2;17;16;0;0;0;0;0;0;0;13
15;0;0;0;0;0;0;0;0;7;0;4;0;15;0;2;0;0;0;0;0;0;0;3;0;9;0;0;0;7;0;15;0;12;3;11;9;0;5;3;0;5;0;0;8;0;0;0;0;0;12;0;18;0;0;19;12;5;8;0;15;0;0;0;0;0;14;3;0;3;7;5;7;0;7;0;0;0;0;0;0;0;8;0;0;0;5;0;0;2;0;0;0;0;0;0;18;0;0;0;18;0;0;7;10;5;0;0;0;0;0;17;6;0;12;19;17;0;0;0;0;0;12;12;14;0;0;18;0;0;0;0;9;13;14;0;0;0;0;2;9;0;0;0;0;5;0;0;0;0;0;0;0;0;13;14;0;0;0;0;0;7;5;0;0;5;0;0;0;0;0;0;16;0;0;10;0;16;1;0;13;0;0;9;0;0;0;19;6;16;2;0;0;0;0;0;0;0;0;15;10
0;0;12;1;0;0;17;0;0;17;0;19;14;0;0;0;0;0;0;0;0;0;0;16;5;0;0;18;0;0;0;17;0;0;0;0;16;6;3;0;10;0;5;2;0;13;17;0;19;0;0;0;4;16;0;0;16;0;8;4;0;0;0;0;14;2;0;0;0;0;0;6;17;6;15;0;0;7;0;0;1;0;0;0;12;13;8;0;6;8;16;0;0;0;0;0;0;18;0;0;0;0;18;0;0;0;0;17;0;5;16;10;0;0;0;2;0;6;4;0;0;16;12;0;0;0;11;13;0;0;11;0;0;0;0;17;0;0;0;9;9;9;0;0;19;0;0;16;2;0;18;0;0;6;9;0;0;2;0;0;0;0;0;0;9;0;0;1;0;0;6;0;14;0;0;0;0;10;12;5;17;1;0;0;0;0;0;14;0;6;0;19;13;3;0;0;0;0;0;0;0
3;0;4;0;0;8;8;0;9;13;0;0;0;0;7;2;12;0;0;0;0;0;0;17;9;0;12;0;0;0;15;0;0;15;0;7;0;0;0;7;19;0;0;0;4;7;0;0;17;0;19;0;15;0;0;18;9;0;0;3;0;10;0;0;8;0;0;19;0;1;17;0;13;11;5;0;0;0;8;1;8;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;4;0;0;0;0;3;0;4;0;0;1;0;0;0;0;19;0;0;4;0;0;0;0;0;0;0;0;0;2;7;0;0;14;0;0;0;0;0;0;0;11;9;0;0;0;0;0;0;0;0;0;11;7;0;0;6;0;0;4;0;12;1;16;3;7;0;0;0;0;0;13;0;0;0;0;19;18;0;0;0;5;19;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;0;0;0
0;0;13;14;0;5;0;3;0;0;11;1;1;0;0;0;0;2;0;0;3;16;17;0;0;0;5;0;13;5;0;0;0;0;0;5;0;0;0;0;0;0;10;4;0;9;11;0;17;0;0;0;0;13;13;0;0;13;0;0;1;0;1;11;2;0;0;0;7;0;19;17;0;16;2;11;0;0;0;3;0;0;11;0;0;6;0;17;0;16;1;2;4;12;0;0;0;0;0;13;0;4;13;0;0;7;11;0;2;0;0;0;12;0;2;12;1;0;0;0;0;0;0;10;18;0;10;7;0;0;0;0;0;0;0;0;0;0;0;7;10;17;0;0;0;18;0;0;4;8;9;0;0;0;8;0;0;0;3;0;17;9;0;0;0;19;17;3;6;0;0;10;0;0;0;0;9;14;8;5;0;0;0;2;15;0;0;15;0;0;16;5;13;7;5;1;0;9;7;0;10
0;14;0;0;0;0;0;17;0;15;0;7;0;0;0;8;0;11;0;3;0;5;9;0;0;0;0;0;4;0;0;0;17;0;0;0;4;0;0;11;9;0;0;0;18;0;0;7;7;12;0;12;0;0;6;0;0;5;11;11;12;0;0;0;0;0;0;0;8;14;0;8;0;8;0;0;0;0;0;0;16;0;17;18;0;0;15;0;0;0;0;10;0;0;11;9;0;0;0;19;0;0;16;3;0;3;0;0;10;2;18;0;0;0;13;7;0;10;0;1;0;0;0;13;11;0;0;0;7;4;18;0;9;6;18;0;0;18;0;7;0;0;0;0;6;0;0;0;19;0;0;0;1;0;0;9;0;0;0;8;19;14;5;1;0;0;12;0;0;0;1;0;0;0;0;19;0;0;0;0;0;0;12;0;9;16;11;0;0;16;15;0;1;3;0;11;0;8;0;9;16
0;0;9;0;2;0;0;9;0;0;9;11;9;0;0;0;0;0;0;0;9;0;0;0;0;0;6;15;0;10;0;0;0;9;0;0;0;4;0;12;0;0;0;1;0;0;14;0;0;1;13;0;15;12;0;0;19;0;0;15;0;19;12;0;14;0;0;1;18;15;11;9;0;0;18;0;0;0;8;0;9;18;0;0;0;16;0;7;9;14;0;0;14;0;0;9;0;0;0;12;0;0;0;5;1;0;0;0;8;0;3;0;0;0;0;0;7;0;14;0;0;18;19;13;0;9;0;0;0;6;14;0;0;0;0;0;0;0;1;0;0;17;16;16;0;0;0;0;0;3;0;14;0;0;0;8;0;0;19;0;4;17;18;0;0;0;12;0;10;5;4;0;6;0;0;0;8;0;0;0;3;4;0;1;0;0;15;0;0;7;0;8;1;15;13;18;0;0;0;0;2
4;0;0;0;0;0;5;0;16;0;0;0;5;0;17;0;8;5;17;10;0;0;12;5;0;6;0;0;6;8;0;0;17;0;0;0;0;5;0;2;19;0;0;5;13;0;0;13;0;9;0;0;4;0;0;6;0;0;5;0;0;9;0;9;0;16;8;0;0;0;0;19;10;8;0;9;0;0;8;0;0;10;4;1;15;13;2;0;17;0;0;6;0;0;0;0;14;0;0;0;0;0;0;16;0;0;5;0;0;0;12;0;0;0;0;2;12;0;0;0;0;0;0;0;12;0;2;0;0;0;0;0;0;0;4;0;0;5;0;11;0;5;0;7;0;10;0;18;0;0;5;13;0;19;0;0;0;13;0;0;0;0;0;14;0;0;4;0;8;0;0;0;0;0;2;0;0;0;2;0;0;0;0;2;0;0;0;5;0;0;0;0;14;0;11;0;0;0;0;0;0
13;0;5;0;10;0;0;14;0;0;15;0;0;0;0;0;0;0;0;0;0;18;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;17;14;13;0;19;5;0;16;18;0;6;13;0;15;2;0;0;8;13;5;0;13;0;0;0;0;5;0;4;0;0;7;0;0;11;0;17;2;0;0;6;0;0;0;7;15;3;12;13;0;0;0;0;10;0;0;0;0;0;0;11;0;0;0;0;0;12;0;4;19;0;11;3;13;0;9;4;0;2;0;4;0;14;0;7;3;5;0;1;0;0;0;0;0;3;2;4;0;0;0;17;2;0;0;5;17;0;15;19;0;0;0;0;18;7;17;0;0;7;0;17;6;0;0;0;15;11;0;17;0;5;0;0;0;0;17;0;0;0;0;0;13;0;11;0;0;0;19;19;6;0;0;11;12;15;0;7;0
2;0;0;0;0;0;0;0;0;0;0;0;9;0;16;0;0;8;0;15;0;0;0;13;4;0;6;0;0;0;0;0;0;11;0;0;0;10;0;0;0;16;0;0;0;0;0;0;0;0;0;19;6;0;5;7;0;0;0;0;0;0;0;0;0;10;7;7;13;7;0;0;0;0;0;1;0;0;0;0;0;9;7;0;2;0;0;0;0;0;0;0;11;0;0;4;0;0;0;0;5;13;16;0;0;15;9;11;0;9;0;0;0;0;0;11;0;11;0;7;0;0;1;19;17;0;0;17;17;0;0;0;0;0;0;0;0;8;0;11;0;4;0;0;8;16;0;2;0;2;0;0;4;0;0;0;9;18;0;1;16;6;0;15;19;0;5;0;3;0;13;0;0;0;0;0;0;18;13;1;0;0;12;0;0;0;13;0;0;11;0;0;19;0;0;11;3;0;0;12;13
0;9;0;0;6;0;0;0;0;0;0;11;1;19;0;4;16;0;8;0;7;0;0;5;0;10;8;0;0;0;0;0;13;0;18;0;0;15;0;0;0;8;1;0;7;10;14;0;0;0;0;0;0;0;0;1;0;5;1;0;16;0;0;0;0;16;1;0;0;0;10;0;0;0;7;8;0;0;0;3;0;0;3;0;1;1;18;0;0;7;3;0;0;0;0;0;15;1;0;0;0;3;0;15;0;0;0;0;8;14;19;14;7;0;18;5;17;15;0;0;0;0;2;0;4;0;13;0;0;8;0;12;0;0;0;0;0;1;10;17;4;0;0;9;7;2;0;0;0;0;2;0;0;0;6;0;0;8;0;0;0;11;7;15;0;0;0;0;14;0;4;0;0;6;6;0;0;7;18;8;12;11;0;0;0;0;0;0;10;18;7;15;8;0;0;0;3;0;0;0;0
0;0;0;0;14;0;0;0;18;12;0;0;3;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;13;7;0;0;16;3;0;4;18;0;7;0;0;0;0;15;0;1;10;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;8;0;0;0;0;0;18;4;11;0;8;0;0;12;0;0;10;6;1;0;0;0;0;0;14;0;0;18;0;0;0;16;0;0;0;1;0;5;0;8;0;0;8;2;0;0;18;17;0;0;0;7;17;0;0;0;0;19;15;18;0;0;4;0;0;0;0;0;0;17;0;0;15;1;0;18;7;0;0;5;0;0;0;14;0;0;13;13;0;6;0;0;0;0;0;2;3;0;0;0;0;2;0;0;0;0;5;0;0;0;19;10;4;9;0;0;11;0;0;18;0;0;0;0;0;8;0;0;0;7;0;0;5
0;0;0;0;11;0;0;12;0;6;3;14;0;18;0;0;0;0;0;3;15;17;0;0;0;0;0;0;0;0;0;0;0;2;0;15;10;6;0;2;0;6;0;0;0;0;7;0;0;17;12;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;4;18;8;0;4;0;0;0;0;0;0;1;0;15;0;0;0;3;6;0;0;3;0;0;9;8;0;0;6;0;15;1;2;0;9;0;0;0;0;0;2;0;0;1;4;0;0;0;18;16;0;0;13;16;0;0;0;18;7;0;4;0;0;0;13;2;13;0;6;18;12;0;0;0;0;0;0;0;0;0;0;0;16;9;0;0;0;0;0;0;1;0;0;0;7;10;2;4;0;0;13;5;17;0;0;0;0;8;12;2;0;17;0;0;0;13;15;0;0;0;0;3;4;0;12;0;13;0;0;0;19;2;0;7;16
18;0;5;0;4;6;3;9;0;0;0;0;0;14;0;0;0;0;0;2;0;0;0;0;17;0;17;0;0;13;13;0;0;0;2;2;0;12;0;7;0;15;12;13;0;0;15;8;0;0;0;0;0;0;0;0;15;6;14;0;8;0;0;0;0;0;6;5;0;0;0;19;0;0;0;0;15;5;0;14;1;18;9;0;0;9;13;0;14;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;4;17;15;0;0;4;0;0;0;0;0;11;11;0;18;17;0;0;13;0;0;0;0;19;18;0;11;0;0;0;0;12;0;0;0;0;14;0;13;0;0;0;0;0;6;0;15;13;6;0;0;0;6;0;0;0;0;6;13;13;9;0;0;0;0;0;13;14;1;0;7;8;0;0;0;0;2;17;0;0;9;1;0;4;0;0;0;0;16;7;0;10;17;15;5
19;0;3;8;0;0;0;2;0;16;0;15;0;4;0;8;0;0;0;0;12;0;15;0;0;9;0;0;11;0;7;2;0;0;16;5;0;11;16;14;6;0;11;0;0;0;11;0;0;8;0;0;0;10;0;0;1;0;0;0;0;16;7;2;4;1;0;19;10;12;0;11;0;13;0;0;0;0;0;0;13;0;15;15;10;0;5;13;0;0;0;0;0;6;2;0;0;0;6;0;1;1;0;0;0;0;18;4;0;5;0;0;0;11;14;2;2;0;12;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;0;5;0;0;0;7;0;17;0;9;0;0;0;0;0;0;0;0;0;0;0;0;11;0;15;0;0;6;15;5;0;0;13;17;0;0;0;0;3;9;0;10;14;0;14;0;0;13;0;3;1;12;11;14;0;0;11;0;4;0;0
